Datetime,lcc,mcc,hcc,tcc,CI_RGB_interpolated,CSI
2023-01-01 12:30:00,0.00018310547,0.0024414062,0.17082214,0.17324829,55.0,0.987767270734112
2023-01-01 12:45:00,0.00018310547,0.0013122559,0.20127106,0.20256042,53.0,0.9997175787338946
2023-01-01 13:00:00,0.00018310547,0.00018310547,0.23171997,0.23187256,54.0,0.9986999334322636
2023-01-01 13:15:00,0.0054397583,0.0001373291,0.28492737,0.28617096,52.0,0.9786902343545684
2023-01-01 13:30:00,0.010696411,9.1552734e-05,0.33813477,0.34046936,52.0,0.9783956653394247
2023-01-01 13:45:00,0.015953064,4.5776367e-05,0.39134216,0.39476776,55.0,0.1587354118558442
2023-01-01 14:00:00,0.021209717,0.0,0.44454956,0.44906616,53.0,0.16877945843349226
2023-01-01 14:15:00,0.015907288,0.0014953613,0.48166656,0.48516083,53.0,0.9901505073572291
2023-01-01 14:30:00,0.010604858,0.0029907227,0.51878357,0.5212555,53.0,0.980234531412703
2023-01-01 14:45:00,0.005302429,0.004486084,0.5559006,0.55735016,55.0,0.9822359238309902
2023-01-01 15:00:00,0.0,0.0059814453,0.5930176,0.5934448,55.0,0.9607617698588942
2023-01-01 15:15:00,0.0,0.0046157837,0.6094971,0.6099472,56.0,0.5074618634576066
2023-01-01 15:30:00,0.0,0.003250122,0.62597656,0.6264496,59.0,0.9434818150217523
2023-01-01 15:45:00,0.0,0.0018844604,0.64245605,0.64295197,60.0,0.9634890603961064
2023-01-01 16:00:00,0.0,0.0005187988,0.65893555,0.65945435,57.0,0.24597219971741155
2023-01-01 16:15:00,0.0,0.0004119873,0.5756378,0.5760422,57.0,0.45971934468156805
2023-01-01 16:30:00,0.0,0.00030517578,0.4923401,0.49263,61.0,0.26681056321519603
2023-01-01 16:45:00,0.0,0.00019836426,0.40904236,0.40921783,69.0,0.29705213991253476
2023-01-01 17:00:00,0.0,9.1552734e-05,0.32574463,0.32580566,71.0,0.23063506942700077
2023-01-01 17:15:00,0.0,6.866455e-05,0.31176758,0.31181335,70.0,0.29772613089347716
2023-01-01 17:30:00,0.0,4.5776367e-05,0.29779053,0.29782104,95.0,0.5535179410181187
2023-01-01 17:45:00,0.0,2.2888184e-05,0.28381348,0.28382874,99.0,1.2826749143746705
2023-01-01 18:00:00,0.0,0.0,0.26983643,0.26983643,22.0,
2023-01-01 18:15:00,0.0,0.0,0.21903992,0.21903992,1.0,
2023-01-01 18:30:00,0.0,0.0,0.16824341,0.16824341,1.0,
2023-01-01 18:45:00,0.0,0.0,0.1174469,0.1174469,1.0,
2023-01-01 19:00:00,0.0,0.0,0.06665039,0.06665039,1.0,
2023-01-01 19:15:00,0.0,0.0,0.049987793,0.049987793,2.0,
2023-01-01 19:30:00,0.0,0.0,0.033325195,0.033325195,15.0,
2023-01-01 19:45:00,0.0,0.0,0.016662598,0.016662598,0.0,
2023-01-01 20:00:00,0.0,0.0,0.0,0.0,,
2023-01-01 20:15:00,0.0,0.0,0.0,0.0,,
2023-01-01 20:30:00,0.0,0.0,0.0,0.0,,
2023-01-01 20:45:00,0.0,0.0,0.0,0.0,,
2023-01-01 21:00:00,0.0,0.0,0.0,0.0,,
2023-01-01 21:15:00,0.0,0.0,0.0,0.0,,
2023-01-01 21:30:00,0.0,0.0,0.0,0.0,,
2023-01-01 21:45:00,0.0,0.0,0.0,0.0,,
2023-01-01 22:00:00,0.0,0.0,0.0,0.0,,
2023-01-01 22:15:00,0.0,0.0,0.0,0.0,,
2023-01-01 22:30:00,0.0,0.0,0.0,0.0,,
2023-01-01 22:45:00,0.0,0.0,0.0,0.0,,
2023-01-01 23:00:00,0.0,0.0,0.0,0.0,,
2023-01-01 23:15:00,0.0,0.0,0.00016784668,0.00016784668,,
2023-01-01 23:30:00,0.0,0.0,0.00033569336,0.00033569336,,
2023-01-01 23:45:00,0.0,0.0,0.00050354004,0.00050354004,,
2023-01-02 00:00:00,0.0,0.0,0.0006713867,0.0006713867,,
2023-01-02 00:15:00,0.0,0.0,0.056739807,0.056739807,,
2023-01-02 00:30:00,0.0,0.0,0.11280823,0.11280823,,
2023-01-02 00:45:00,0.0,0.0,0.16887665,0.16887665,,
2023-01-02 01:00:00,0.0,0.0,0.22494507,0.22494507,,
2023-01-02 01:15:00,0.0,0.0,0.25661469,0.25661469,,
2023-01-02 01:30:00,0.0,0.0,0.2882843,0.2882843,,
2023-01-02 01:45:00,0.0,0.0,0.31995392,0.31995392,,
2023-01-02 02:00:00,0.0,0.0,0.35162354,0.35162354,,
2023-01-02 02:15:00,0.0,0.0,0.30941772,0.30941772,,
2023-01-02 02:30:00,0.0,0.0,0.2672119,0.2672119,,
2023-01-02 02:45:00,0.0,0.0,0.2250061,0.2250061,,
2023-01-02 03:00:00,0.0,0.0,0.1828003,0.1828003,,
2023-01-02 03:15:00,0.0,0.0,0.2208023,0.2208023,,
2023-01-02 03:30:00,0.0,0.0,0.25880432,0.25880432,,
2023-01-02 03:45:00,0.0,0.0,0.29680634,0.29680634,,
2023-01-02 04:00:00,0.0,0.0,0.33480835,0.33480835,,
2023-01-02 04:15:00,0.0,0.0,0.3000641,0.3000641,,
2023-01-02 04:30:00,0.0,0.0,0.26531982,0.26531982,,
2023-01-02 04:45:00,0.0,0.0,0.23057556,0.23057556,,
2023-01-02 05:00:00,0.0,0.0,0.1958313,0.1958313,,
2023-01-02 05:15:00,0.0,0.0,0.24777222,0.24777222,,
2023-01-02 05:30:00,0.0,0.0,0.29971313,0.29971313,,
2023-01-02 05:45:00,0.0,0.0,0.35165405,0.35165405,,
2023-01-02 06:00:00,0.0,0.0,0.40359497,0.40359497,0.0,
2023-01-02 06:15:00,0.0,0.0,0.43213654,0.43213654,0.0,
2023-01-02 06:30:00,0.0,0.0,0.4606781,0.4606781,2.0,
2023-01-02 06:45:00,0.0,0.0,0.48921967,0.48921967,18.0,inf
2023-01-02 07:00:00,0.0,0.0,0.51776123,0.51776123,109.0,2.995512744356455
2023-01-02 07:15:00,0.0,6.1035156e-05,0.5296478,0.5296631,94.0,0.5949563364985353
2023-01-02 07:30:00,0.0,0.00012207031,0.5415344,0.54156494,95.0,0.4846216605132614
2023-01-02 07:45:00,0.0,0.00018310547,0.553421,0.5534668,95.0,0.6440360514198255
2023-01-02 08:00:00,0.0,0.00024414062,0.5653076,0.56536865,76.0,0.3448668531406379
2023-01-02 08:15:00,0.0,0.009605408,0.53479004,0.5393448,71.0,0.31190462214857223
2023-01-02 08:30:00,0.0,0.018966675,0.50427246,0.5133209,70.0,0.33002374622662906
2023-01-02 08:45:00,0.0,0.028327942,0.47375488,0.48729706,69.0,0.9558484883880171
2023-01-02 09:00:00,0.0,0.03768921,0.4432373,0.4612732,70.0,0.9458482128471251
2023-01-02 09:15:00,0.0,0.08708954,0.44830322,0.4912262,71.0,0.9516217307572357
2023-01-02 09:30:00,0.0,0.13648987,0.45336914,0.5211792,67.0,0.9652601452593079
2023-01-02 09:45:00,0.0,0.1858902,0.45843506,0.5511322,65.0,0.9496569706228687
2023-01-02 10:00:00,0.0,0.23529053,0.46350098,0.5810852,67.0,0.9686021851567496
2023-01-02 10:15:00,0.0,0.26071167,0.43806458,0.57779694,69.0,0.9286682840539258
2023-01-02 10:30:00,0.0,0.2861328,0.41262817,0.57450867,65.0,0.9435538533926063
2023-01-02 10:45:00,0.0,0.31155396,0.38719177,0.5712204,63.0,0.9285937849228221
2023-01-02 11:00:00,0.0,0.3369751,0.36175537,0.5679321,59.0,0.9548425663960411
2023-01-02 11:15:00,0.0,0.32131958,0.32473755,0.5283203,57.0,0.992628934279754
2023-01-02 11:30:00,0.0,0.30566406,0.28771973,0.4887085,54.0,0.9581272540597515
2023-01-02 11:45:00,0.0,0.29000854,0.2507019,0.44909668,58.0,1.0211358570645392
2023-01-02 12:00:00,0.0,0.27435303,0.21368408,0.40948486,63.0,0.9639399152415609
2023-01-02 12:15:00,0.0,0.22315216,0.17906952,0.34191895,60.0,0.7880102221744061
2023-01-02 12:30:00,0.0,0.1719513,0.14445496,0.27435303,64.0,0.6835497856350912
2023-01-02 12:45:00,0.0,0.12075043,0.10984039,0.20678711,53.0,0.992222812368321
2023-01-02 13:00:00,0.0,0.06954956,0.07522583,0.13922119,53.0,1.0222873561725405
2023-01-02 13:15:00,0.0,0.08657837,0.0699234,0.14629364,54.0,0.9629981494933906
2023-01-02 13:30:00,0.0,0.10360718,0.06462097,0.15336609,54.0,0.9726060036186798
2023-01-02 13:45:00,0.0,0.12063599,0.059318542,0.16043854,54.0,0.170773558630697
2023-01-02 14:00:00,0.0,0.1376648,0.054016113,0.16751099,53.0,0.16678716554757533
2023-01-02 14:15:00,0.0,0.14805603,0.043289185,0.17321777,52.0,0.9750358563158571
2023-01-02 14:30:00,0.0,0.15844727,0.032562256,0.17892456,56.0,0.9565674168311683
2023-01-02 14:45:00,0.0,0.1688385,0.021835327,0.18463135,57.0,0.9314443893029811
2023-01-02 15:00:00,0.0,0.17922974,0.011108398,0.19033813,54.0,0.784981668909347
2023-01-02 15:15:00,0.0032730103,0.17378235,0.008331299,0.18320465,82.0,0.5417145153723186
2023-01-02 15:30:00,0.0065460205,0.16833496,0.005554199,0.17607117,133.0,0.7054265993463112
2023-01-02 15:45:00,0.009819031,0.16288757,0.0027770996,0.16893768,129.0,0.6642149092802008
2023-01-02 16:00:00,0.013092041,0.15744019,0.0,0.1618042,135.0,0.5793068983484082
2023-01-02 16:15:00,0.009819031,0.17449188,0.00051116943,0.17816925,101.0,0.5584677335042035
2023-01-02 16:30:00,0.0065460205,0.19154358,0.0010223389,0.1945343,81.0,0.3432069656730225
2023-01-02 16:45:00,0.0032730103,0.20859528,0.0015335083,0.21089935,57.0,0.30919118710236776
2023-01-02 17:00:00,0.0,0.22564697,0.0020446777,0.2272644,82.0,0.33185861198785954
2023-01-02 17:15:00,0.0,0.21051788,0.04738617,0.24980927,88.0,0.45323699454303534
2023-01-02 17:30:00,0.0,0.1953888,0.09272766,0.27235413,117.0,0.6636230880905002
2023-01-02 17:45:00,0.0,0.1802597,0.13806915,0.294899,143.0,2.4173287271295942
2023-01-02 18:00:00,0.0,0.16513062,0.18341064,0.31744385,36.0,
2023-01-02 18:15:00,0.0,0.15010834,0.13755798,0.26434326,8.0,
2023-01-02 18:30:00,0.0,0.13508606,0.09170532,0.21124268,1.0,
2023-01-02 18:45:00,0.0,0.12006378,0.04585266,0.15814209,1.0,
2023-01-02 19:00:00,0.0,0.105041504,0.0,0.105041504,1.0,
2023-01-02 19:15:00,0.0,0.08267212,0.0,0.08267212,1.5,
2023-01-02 19:30:00,0.0,0.060302734,0.0,0.060302734,11.0,
2023-01-02 19:45:00,0.0,0.03793335,0.0,0.03793335,0.0,
2023-01-02 20:00:00,0.0,0.015563965,0.0,0.015563965,,
2023-01-02 20:15:00,0.0,0.01524353,0.0,0.01524353,,
2023-01-02 20:30:00,0.0,0.014923096,0.0,0.014923096,,
2023-01-02 20:45:00,0.0,0.014602661,0.0,0.014602661,,
2023-01-02 21:00:00,0.0,0.014282227,0.0,0.014282227,,
2023-01-02 21:15:00,0.0,0.013214111,0.106903076,0.1200943,,
2023-01-02 21:30:00,0.0,0.012145996,0.21380615,0.22590637,,
2023-01-02 21:45:00,0.0,0.011077881,0.32070923,0.33171844,,
2023-01-02 22:00:00,0.0,0.010009766,0.4276123,0.43753052,,
2023-01-02 22:15:00,0.0,0.013366699,0.41761017,0.42840576,,
2023-01-02 22:30:00,0.0,0.016723633,0.40760803,0.419281,,
2023-01-02 22:45:00,0.0,0.020080566,0.3976059,0.41015625,,
2023-01-02 23:00:00,0.0,0.0234375,0.38760376,0.4010315,,
2023-01-02 23:15:00,0.0033721924,0.037857056,0.35459137,0.3793869,,inf
2023-01-02 23:30:00,0.0067443848,0.05227661,0.32157898,0.3577423,,
2023-01-02 23:45:00,0.010116577,0.06669617,0.2885666,0.33609772,,
2023-01-03 00:00:00,0.0134887695,0.08111572,0.2555542,0.31445312,,
2023-01-03 00:15:00,0.01915741,0.082611084,0.23055267,0.29094696,,
2023-01-03 00:30:00,0.02482605,0.084106445,0.20555115,0.2674408,,
2023-01-03 00:45:00,0.03049469,0.08560181,0.18054962,0.24393463,,
2023-01-03 01:00:00,0.03616333,0.08709717,0.1555481,0.22042847,,
2023-01-03 01:15:00,0.03793335,0.083610535,0.13758087,0.20175171,,
2023-01-03 01:30:00,0.03970337,0.0801239,0.11961365,0.18307495,,
2023-01-03 01:45:00,0.04147339,0.07663727,0.10164642,0.1643982,,
2023-01-03 02:00:00,0.04324341,0.073150635,0.0836792,0.14572144,,
2023-01-03 02:15:00,0.04412079,0.0770874,0.108062744,0.17072296,,
2023-01-03 02:30:00,0.04499817,0.08102417,0.13244629,0.19572449,,
2023-01-03 02:45:00,0.04587555,0.08496094,0.15682983,0.22072601,,
2023-01-03 03:00:00,0.04675293,0.088897705,0.18121338,0.24572754,,
2023-01-03 03:15:00,0.04840088,0.088897705,0.18727875,0.2539978,,
2023-01-03 03:30:00,0.050048828,0.088897705,0.19334412,0.26226807,,
2023-01-03 03:45:00,0.051696777,0.088897705,0.19940948,0.27053833,,
2023-01-03 04:00:00,0.053344727,0.088897705,0.20547485,0.2788086,,
2023-01-03 04:15:00,0.063964844,0.09716797,0.19651794,0.28391266,,
2023-01-03 04:30:00,0.07458496,0.10543823,0.18756104,0.28901672,,
2023-01-03 04:45:00,0.08520508,0.113708496,0.17860413,0.2941208,,
2023-01-03 05:00:00,0.095825195,0.12197876,0.16964722,0.29922485,,
2023-01-03 05:15:00,0.11477661,0.12426758,0.20401001,0.33356476,,
2023-01-03 05:30:00,0.13372803,0.1265564,0.2383728,0.36790466,,
2023-01-03 05:45:00,0.15267944,0.12884521,0.2727356,0.40224457,,
2023-01-03 06:00:00,0.17163086,0.13113403,0.3070984,0.43658447,0.0,
2023-01-03 06:15:00,0.19733429,0.14726257,0.27199554,0.42842102,0.0,
2023-01-03 06:30:00,0.22303772,0.16339111,0.2368927,0.42025757,1.0,
2023-01-03 06:45:00,0.24874115,0.17951965,0.20178986,0.41209412,32.0,inf
2023-01-03 07:00:00,0.27444458,0.1956482,0.16668701,0.40393066,221.0,2.3659493951969974
2023-01-03 07:15:00,0.30091858,0.23368073,0.1375122,0.40358734,187.0,0.5362422454836915
2023-01-03 07:30:00,0.32739258,0.27171326,0.1083374,0.40324402,132.0,0.5829998389019125
2023-01-03 07:45:00,0.35386658,0.3097458,0.0791626,0.4029007,149.0,0.51648890950977
2023-01-03 08:00:00,0.38034058,0.34777832,0.049987793,0.40255737,157.0,0.437396829328046
2023-01-03 08:15:00,0.47519684,0.3837433,0.037490845,0.4947052,168.0,0.42949781103427304
2023-01-03 08:30:00,0.5700531,0.41970825,0.024993896,0.586853,155.0,0.4783242574052137
2023-01-03 08:45:00,0.66490936,0.45567322,0.012496948,0.67900085,156.0,0.49009217383293224
2023-01-03 09:00:00,0.7597656,0.49163818,0.0,0.7711487,164.0,0.49091790823911075
2023-01-03 09:15:00,0.7305298,0.48161316,0.0,0.74490356,165.0,0.5124954623484073
2023-01-03 09:30:00,0.70129395,0.47158813,0.0,0.71865845,184.0,0.39873487373905986
2023-01-03 09:45:00,0.6720581,0.4615631,0.0,0.69241333,182.5,0.36140860369192596
2023-01-03 10:00:00,0.64282227,0.4515381,0.0,0.6661682,185.0,0.43559526865644327
2023-01-03 10:15:00,0.56983185,0.4255371,0.0,0.59368896,163.0,0.5561265486587118
2023-01-03 10:30:00,0.49684143,0.39953613,0.0,0.5212097,168.0,0.5162570882235489
2023-01-03 10:45:00,0.423851,0.37353516,0.0,0.44873047,155.0,0.5774176971326311
2023-01-03 11:00:00,0.3508606,0.34753418,0.0,0.37625122,148.0,0.7611830831728909
2023-01-03 11:15:00,0.3139572,0.3228531,0.0,0.34799957,130.0,0.5773520811817875
2023-01-03 11:30:00,0.27705383,0.298172,0.0,0.31974792,145.0,0.6938217955415531
2023-01-03 11:45:00,0.24015045,0.2734909,0.0,0.29149628,148.0,0.6419694794655849
2023-01-03 12:00:00,0.20324707,0.24880981,0.0,0.26324463,147.0,0.5063680892243085
2023-01-03 12:15:00,0.20354462,0.22735596,0.0,0.26356506,153.0,0.5084660418849408
2023-01-03 12:30:00,0.20384216,0.2059021,0.0,0.2638855,124.0,0.6224202737389073
2023-01-03 12:45:00,0.20413971,0.18444824,0.0,0.26420593,101.0,0.8007745831985755
2023-01-03 13:00:00,0.20443726,0.16299438,0.0,0.26452637,95.0,0.8025193747108584
2023-01-03 13:15:00,0.36681366,0.1687622,4.5776367e-05,0.41194153,84.0,0.8434530401954305
2023-01-03 13:30:00,0.52919006,0.17453003,9.1552734e-05,0.5593567,61.0,0.8411854769407227
2023-01-03 13:45:00,0.69156647,0.18029785,0.0001373291,0.70677185,75.0,0.4794849342290461
2023-01-03 14:00:00,0.8539429,0.18606567,0.00018310547,0.854187,62.0,0.5403067030237402
2023-01-03 14:15:00,0.85814667,0.21955109,0.0001373291,0.8583298,66.0,0.5296697469807912
2023-01-03 14:30:00,0.86235046,0.2530365,9.1552734e-05,0.86247253,111.0,0.540608860417385
2023-01-03 14:45:00,0.86655426,0.2865219,4.5776367e-05,0.8666153,123.0,0.5559176217022573
2023-01-03 15:00:00,0.87075806,0.32000732,0.0,0.87075806,102.0,0.6064861541994834
2023-01-03 15:15:00,0.8638153,0.332695,0.0,0.8638153,110.0,0.5731683245178352
2023-01-03 15:30:00,0.85687256,0.3453827,0.0,0.85687256,144.0,0.5571413202869013
2023-01-03 15:45:00,0.8499298,0.35807037,0.0,0.8499298,144.0,0.6911401226054606
2023-01-03 16:00:00,0.84298706,0.37075806,0.0,0.84298706,132.0,0.5261218540809244
2023-01-03 16:15:00,0.8610916,0.36338806,0.0,0.86115265,111.0,0.4920318049278666
2023-01-03 16:30:00,0.87919617,0.35601807,0.0,0.87931824,158.0,0.5440837585486327
2023-01-03 16:45:00,0.8973007,0.34864807,0.0,0.8974838,157.0,0.5438545522246135
2023-01-03 17:00:00,0.9154053,0.34127808,0.0,0.9156494,159.0,0.5143807630205275
2023-01-03 17:15:00,0.8938675,0.39946747,0.0,0.89559174,155.0,0.545107344124009
2023-01-03 17:30:00,0.8723297,0.45765686,0.0,0.87553406,160.0,0.749933822093127
2023-01-03 17:45:00,0.85079193,0.51584625,0.0,0.8554764,153.0,1.6006655032657413
2023-01-03 18:00:00,0.82925415,0.57403564,0.0,0.8354187,35.0,inf
2023-01-03 18:15:00,0.8027191,0.55249786,0.0,0.81105804,8.0,
2023-01-03 18:30:00,0.7761841,0.5309601,0.0,0.7866974,1.0,
2023-01-03 18:45:00,0.74964905,0.5094223,0.0,0.76233673,1.0,
2023-01-03 19:00:00,0.723114,0.48788452,0.0,0.7379761,1.0,
2023-01-03 19:15:00,0.7211914,0.4849472,0.0,0.734108,1.5,
2023-01-03 19:30:00,0.7192688,0.4820099,0.0,0.73023987,10.0,
2023-01-03 19:45:00,0.7173462,0.47907257,0.0,0.72637177,0.0,
2023-01-03 20:00:00,0.7154236,0.47613525,0.0,0.72250366,,
2023-01-03 20:15:00,0.63531494,0.44295502,0.0,0.65631866,,
2023-01-03 20:30:00,0.5552063,0.40977478,0.0,0.59013367,,
2023-01-03 20:45:00,0.47509766,0.37659454,0.0,0.52394867,,
2023-01-03 21:00:00,0.394989,0.3434143,0.0,0.45776367,,
2023-01-03 21:15:00,0.33397675,0.30841827,0.0,0.3997345,,
2023-01-03 21:30:00,0.27296448,0.27342224,0.0,0.34170532,,
2023-01-03 21:45:00,0.21195221,0.23842621,0.0,0.28367615,,
2023-01-03 22:00:00,0.15093994,0.20343018,0.0,0.22564697,,
2023-01-03 22:15:00,0.13536072,0.20594788,0.0,0.22511292,,
2023-01-03 22:30:00,0.119781494,0.20846558,0.0,0.22457886,,
2023-01-03 22:45:00,0.10420227,0.21098328,0.0,0.2240448,,
2023-01-03 23:00:00,0.08862305,0.21350098,0.0,0.22351074,,
2023-01-03 23:15:00,0.074905396,0.2020874,0.0,0.2107315,,
2023-01-03 23:30:00,0.061187744,0.19067383,0.0,0.19795227,,
2023-01-03 23:45:00,0.047470093,0.17926025,0.0,0.18517303,,
2023-01-04 00:00:00,0.03375244,0.16784668,0.0,0.1723938,,
2023-01-04 00:15:00,0.037704468,0.17211914,8.392334e-05,0.17559814,,
2023-01-04 00:30:00,0.041656494,0.1763916,0.00016784668,0.17880249,,
2023-01-04 00:45:00,0.04560852,0.18066406,0.00025177002,0.18200684,,
2023-01-04 01:00:00,0.049560547,0.18493652,0.00033569336,0.18521118,,
2023-01-04 01:15:00,0.04473114,0.16619873,0.07217407,0.23134613,,
2023-01-04 01:30:00,0.039901733,0.14746094,0.14401245,0.27748108,,
2023-01-04 01:45:00,0.035072327,0.12872314,0.21585083,0.32361603,,
2023-01-04 02:00:00,0.03024292,0.10998535,0.2876892,0.36975098,,
2023-01-04 02:15:00,0.043815613,0.1108017,0.29270935,0.3728714,,
2023-01-04 02:30:00,0.057388306,0.11161804,0.2977295,0.37599182,,
2023-01-04 02:45:00,0.070961,0.11243439,0.30274963,0.37911224,,
2023-01-04 03:00:00,0.08453369,0.11325073,0.30776978,0.38223267,,
2023-01-04 03:15:00,0.069236755,0.09259033,0.31360626,0.3807373,,
2023-01-04 03:30:00,0.05393982,0.07192993,0.31944275,0.37924194,,
2023-01-04 03:45:00,0.038642883,0.05126953,0.32527924,0.37774658,,
2023-01-04 04:00:00,0.023345947,0.03060913,0.33111572,0.37625122,,
2023-01-04 04:15:00,0.0371933,0.047294617,0.30973053,0.35932922,,
2023-01-04 04:30:00,0.05104065,0.0639801,0.28834534,0.34240723,,
2023-01-04 04:45:00,0.064888,0.08066559,0.26696014,0.32548523,,
2023-01-04 05:00:00,0.07873535,0.097351074,0.24557495,0.30856323,,
2023-01-04 05:15:00,0.06907654,0.08769226,0.274086,0.33182526,,
2023-01-04 05:30:00,0.059417725,0.07803345,0.30259705,0.35508728,,
2023-01-04 05:45:00,0.04975891,0.068374634,0.3311081,0.3783493,,
2023-01-04 06:00:00,0.040100098,0.05871582,0.35961914,0.40161133,0.0,
2023-01-04 06:15:00,0.045074463,0.06589508,0.4116745,0.45201874,0.0,
2023-01-04 06:30:00,0.050048828,0.07307434,0.46372986,0.50242615,0.0,
2023-01-04 06:45:00,0.055023193,0.0802536,0.5157852,0.55283356,27.0,inf
2023-01-04 07:00:00,0.05999756,0.08743286,0.5678406,0.60324097,211.0,2.2080076438677647
2023-01-04 07:15:00,0.05467987,0.08104706,0.50424194,0.5419922,207.0,0.5803814687695985
2023-01-04 07:30:00,0.049362183,0.074661255,0.4406433,0.4807434,180.0,0.42492362002136597
2023-01-04 07:45:00,0.044044495,0.06827545,0.37704468,0.41949463,175.0,0.35234765861700534
2023-01-04 08:00:00,0.038726807,0.06188965,0.31344604,0.35824585,183.0,0.30814343256705506
2023-01-04 08:15:00,0.033996582,0.060455322,0.23508453,0.28272247,178.0,0.3035903030081906
2023-01-04 08:30:00,0.029266357,0.059020996,0.15672302,0.2071991,179.0,0.3164000870929672
2023-01-04 08:45:00,0.024536133,0.05758667,0.07836151,0.13167572,182.0,0.3510811897220426
2023-01-04 09:00:00,0.019805908,0.056152344,0.0,0.056152344,186.0,0.36671879447418837
2023-01-04 09:15:00,0.014877319,0.05506134,0.02254486,0.0776062,183.0,0.39599530726366344
2023-01-04 09:30:00,0.0099487305,0.053970337,0.04508972,0.09906006,185.0,0.41908675689476416
2023-01-04 09:45:00,0.0050201416,0.052879333,0.06763458,0.120513916,178.0,0.43556678454043
2023-01-04 10:00:00,9.1552734e-05,0.05178833,0.09017944,0.14196777,166.0,0.41849928647208073
2023-01-04 10:15:00,6.866455e-05,0.04852295,0.18128967,0.22731018,158.0,0.46651055814497544
2023-01-04 10:30:00,4.5776367e-05,0.04525757,0.2723999,0.3126526,134.0,0.530286395667665
2023-01-04 10:45:00,2.2888184e-05,0.041992188,0.36351013,0.397995,140.0,0.5677689344293171
2023-01-04 11:00:00,0.0,0.038726807,0.45462036,0.4833374,149.0,0.6094951348281057
2023-01-04 11:15:00,0.023895264,0.041229248,0.42478943,0.4682312,147.0,0.6501527320803314
2023-01-04 11:30:00,0.047790527,0.04373169,0.3949585,0.453125,143.0,0.6525967923711377
2023-01-04 11:45:00,0.07168579,0.04623413,0.36512756,0.4380188,108.0,0.7311926761688102
2023-01-04 12:00:00,0.095581055,0.048736572,0.33529663,0.4229126,89.0,0.9588572066739897
